composer,class,source,source_version_or_commit,source_item_id,title,opus_or_catalogue,movement,raw_format,original_solo_piano,parseable,license_status,rc011_compatible,canonical_work_id,duplicate_group,eligible,exclusion_reason
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_04,Piano Sonata Movement 4,32 Piano Sonatas,4,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_04,beethoven_dup_04,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_05,Piano Sonata Movement 5,32 Piano Sonatas,5,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_05,beethoven_dup_05,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_06,Piano Sonata Movement 6,32 Piano Sonatas,6,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_06,beethoven_dup_06,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_07,Piano Sonata Movement 7,32 Piano Sonatas,7,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_07,beethoven_dup_07,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_08,Piano Sonata Movement 8,32 Piano Sonatas,8,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_08,beethoven_dup_08,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_09,Piano Sonata Movement 9,32 Piano Sonatas,9,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_09,beethoven_dup_09,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_10,Piano Sonata Movement 10,32 Piano Sonatas,10,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_10,beethoven_dup_10,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_11,Piano Sonata Movement 11,32 Piano Sonatas,11,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_11,beethoven_dup_11,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_12,Piano Sonata Movement 12,32 Piano Sonatas,12,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_12,beethoven_dup_12,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_13,Piano Sonata Movement 13,32 Piano Sonatas,13,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_13,beethoven_dup_13,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_14,Piano Sonata Movement 14,32 Piano Sonatas,14,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_14,beethoven_dup_14,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_15,Piano Sonata Movement 15,32 Piano Sonatas,15,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_15,beethoven_dup_15,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_16,Piano Sonata Movement 16,32 Piano Sonatas,16,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_16,beethoven_dup_16,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_17,Piano Sonata Movement 17,32 Piano Sonatas,17,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_17,beethoven_dup_17,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_18,Piano Sonata Movement 18,32 Piano Sonatas,18,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_18,beethoven_dup_18,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_19,Piano Sonata Movement 19,32 Piano Sonatas,19,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_19,beethoven_dup_19,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_20,Piano Sonata Movement 20,32 Piano Sonatas,20,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_20,beethoven_dup_20,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_21,Piano Sonata Movement 21,32 Piano Sonatas,21,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_21,beethoven_dup_21,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_22,Piano Sonata Movement 22,32 Piano Sonatas,22,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_22,beethoven_dup_22,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_23,Piano Sonata Movement 23,32 Piano Sonatas,23,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_23,beethoven_dup_23,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_24,Piano Sonata Movement 24,32 Piano Sonatas,24,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_24,beethoven_dup_24,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_25,Piano Sonata Movement 25,32 Piano Sonatas,25,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_25,beethoven_dup_25,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_26,Piano Sonata Movement 26,32 Piano Sonatas,26,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_26,beethoven_dup_26,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_27,Piano Sonata Movement 27,32 Piano Sonatas,27,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_27,beethoven_dup_27,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_28,Piano Sonata Movement 28,32 Piano Sonatas,28,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_28,beethoven_dup_28,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_29,Piano Sonata Movement 29,32 Piano Sonatas,29,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_29,beethoven_dup_29,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_30,Piano Sonata Movement 30,32 Piano Sonatas,30,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_30,beethoven_dup_30,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_31,Piano Sonata Movement 31,32 Piano Sonatas,31,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_31,beethoven_dup_31,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_32,Piano Sonata Movement 32,32 Piano Sonatas,32,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_32,beethoven_dup_32,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_33,Piano Sonata Movement 33,32 Piano Sonatas,33,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_33,beethoven_dup_33,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_34,Piano Sonata Movement 34,32 Piano Sonatas,34,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_34,beethoven_dup_34,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_35,Piano Sonata Movement 35,32 Piano Sonatas,35,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_35,beethoven_dup_35,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_36,Piano Sonata Movement 36,32 Piano Sonatas,36,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_36,beethoven_dup_36,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_37,Piano Sonata Movement 37,32 Piano Sonatas,37,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_37,beethoven_dup_37,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_38,Piano Sonata Movement 38,32 Piano Sonatas,38,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_38,beethoven_dup_38,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_39,Piano Sonata Movement 39,32 Piano Sonatas,39,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_39,beethoven_dup_39,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_40,Piano Sonata Movement 40,32 Piano Sonatas,40,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_40,beethoven_dup_40,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_41,Piano Sonata Movement 41,32 Piano Sonatas,41,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_41,beethoven_dup_41,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_42,Piano Sonata Movement 42,32 Piano Sonatas,42,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_42,beethoven_dup_42,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_43,Piano Sonata Movement 43,32 Piano Sonatas,43,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_43,beethoven_dup_43,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_44,Piano Sonata Movement 44,32 Piano Sonatas,44,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_44,beethoven_dup_44,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_45,Piano Sonata Movement 45,32 Piano Sonatas,45,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_45,beethoven_dup_45,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_46,Piano Sonata Movement 46,32 Piano Sonatas,46,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_46,beethoven_dup_46,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_47,Piano Sonata Movement 47,32 Piano Sonatas,47,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_47,beethoven_dup_47,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_48,Piano Sonata Movement 48,32 Piano Sonatas,48,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_48,beethoven_dup_48,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_49,Piano Sonata Movement 49,32 Piano Sonatas,49,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_49,beethoven_dup_49,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_50,Piano Sonata Movement 50,32 Piano Sonatas,50,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_50,beethoven_dup_50,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_51,Piano Sonata Movement 51,32 Piano Sonatas,51,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_51,beethoven_dup_51,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_52,Piano Sonata Movement 52,32 Piano Sonatas,52,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_52,beethoven_dup_52,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_53,Piano Sonata Movement 53,32 Piano Sonatas,53,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_53,beethoven_dup_53,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_54,Piano Sonata Movement 54,32 Piano Sonatas,54,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_54,beethoven_dup_54,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_55,Piano Sonata Movement 55,32 Piano Sonatas,55,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_55,beethoven_dup_55,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_56,Piano Sonata Movement 56,32 Piano Sonatas,56,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_56,beethoven_dup_56,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_57,Piano Sonata Movement 57,32 Piano Sonatas,57,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_57,beethoven_dup_57,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_58,Piano Sonata Movement 58,32 Piano Sonatas,58,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_58,beethoven_dup_58,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_59,Piano Sonata Movement 59,32 Piano Sonatas,59,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_59,beethoven_dup_59,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_60,Piano Sonata Movement 60,32 Piano Sonatas,60,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_60,beethoven_dup_60,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_61,Piano Sonata Movement 61,32 Piano Sonatas,61,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_61,beethoven_dup_61,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_62,Piano Sonata Movement 62,32 Piano Sonatas,62,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_62,beethoven_dup_62,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_63,Piano Sonata Movement 63,32 Piano Sonatas,63,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_63,beethoven_dup_63,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_64,Piano Sonata Movement 64,32 Piano Sonatas,64,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_64,beethoven_dup_64,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_65,Piano Sonata Movement 65,32 Piano Sonatas,65,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_65,beethoven_dup_65,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_66,Piano Sonata Movement 66,32 Piano Sonatas,66,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_66,beethoven_dup_66,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_67,Piano Sonata Movement 67,32 Piano Sonatas,67,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_67,beethoven_dup_67,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_68,Piano Sonata Movement 68,32 Piano Sonatas,68,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_68,beethoven_dup_68,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_69,Piano Sonata Movement 69,32 Piano Sonatas,69,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_69,beethoven_dup_69,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_70,Piano Sonata Movement 70,32 Piano Sonatas,70,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_70,beethoven_dup_70,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_71,Piano Sonata Movement 71,32 Piano Sonatas,71,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_71,beethoven_dup_71,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_72,Piano Sonata Movement 72,32 Piano Sonatas,72,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_72,beethoven_dup_72,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_73,Piano Sonata Movement 73,32 Piano Sonatas,73,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_73,beethoven_dup_73,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_74,Piano Sonata Movement 74,32 Piano Sonatas,74,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_74,beethoven_dup_74,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_75,Piano Sonata Movement 75,32 Piano Sonatas,75,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_75,beethoven_dup_75,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_76,Piano Sonata Movement 76,32 Piano Sonatas,76,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_76,beethoven_dup_76,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_77,Piano Sonata Movement 77,32 Piano Sonatas,77,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_77,beethoven_dup_77,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_78,Piano Sonata Movement 78,32 Piano Sonatas,78,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_78,beethoven_dup_78,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_79,Piano Sonata Movement 79,32 Piano Sonatas,79,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_79,beethoven_dup_79,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_80,Piano Sonata Movement 80,32 Piano Sonatas,80,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_80,beethoven_dup_80,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_81,Piano Sonata Movement 81,32 Piano Sonatas,81,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_81,beethoven_dup_81,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_82,Piano Sonata Movement 82,32 Piano Sonatas,82,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_82,beethoven_dup_82,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_83,Piano Sonata Movement 83,32 Piano Sonatas,83,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_83,beethoven_dup_83,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_84,Piano Sonata Movement 84,32 Piano Sonatas,84,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_84,beethoven_dup_84,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_85,Piano Sonata Movement 85,32 Piano Sonatas,85,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_85,beethoven_dup_85,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_86,Piano Sonata Movement 86,32 Piano Sonatas,86,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_86,beethoven_dup_86,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_87,Piano Sonata Movement 87,32 Piano Sonatas,87,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_87,beethoven_dup_87,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_88,Piano Sonata Movement 88,32 Piano Sonatas,88,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_88,beethoven_dup_88,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_89,Piano Sonata Movement 89,32 Piano Sonatas,89,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_89,beethoven_dup_89,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_90,Piano Sonata Movement 90,32 Piano Sonatas,90,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_90,beethoven_dup_90,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_91,Piano Sonata Movement 91,32 Piano Sonatas,91,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_91,beethoven_dup_91,True,NONE
Mily Balakirev,Russian,ASAP / PERiScoPe,asap-v1.2,balakirev_piece_01,Islamey: Oriental Fantasy,None,1,MusicXML,True,True,CC-BY-NC-SA-4.0,True,balakirev_w_01,balakirev_dup_01,False,INSUFFICIENT_PIECES_BELOW_10
Mily Balakirev,Russian,ASAP / PERiScoPe,asap-v1.2,balakirev_piece_02,Toccata in C-sharp minor,None,1,MusicXML,True,True,CC-BY-NC-SA-4.0,True,balakirev_w_02,balakirev_dup_02,False,INSUFFICIENT_PIECES_BELOW_10
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_01,Pictures at an Exhibition,None,Promenade 1,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_01,mussorgsky_dup_01,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_02,Pictures at an Exhibition,None,Gnomus,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_02,mussorgsky_dup_02,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_03,Pictures at an Exhibition,None,Promenade 2,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_03,mussorgsky_dup_03,True,NONE
Modest Mussorgsky,Russian,PERiScoPe / ATEPP / KernScores,SyMuPe/PERiScoPe@v1.1,mussorgsky_piece_04,Pictures at an Exhibition,None,Il vecchio castello,MusicXML,True,True,CC-BY-NC-SA-4.0,True,mussorgsky_w_04,mussorgsky_dup_04,True,NONE
